"Uid","Time(UTC)","Order No","Symbol","Type","Side","Position Side","Price","Average Price","Amount","Executed Amount","Executed Quote Amount","Stop Price","Status","Client Order Id","Time In Force","Activate Price","Price Rate","Working Type","Price Protect","Update Time"
"1157365933","2025-09-15 06:53:04","8389765958506730649","ETHUSDT","LIMIT","BUY","BOTH","4624.15000000","4624.15000000","0.00600000","0.00600000","27.74490000","0E-8","FILLED","web_im_p45wfjfwcnf4wdcdv6in56wai","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 06:53:36"
"1157365933","2025-09-15 06:53:19","8389765958506870180","ETHUSDT","LIMIT","BUY","BOTH","4624.92000000","4624.92000000","0.00600000","0.00600000","27.74952000","0E-8","FILLED","web_im_7v9ddwcqujkvb5jwswcdqc7kf","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 06:53:36"
"1157365933","2025-09-15 06:58:02","8389765958509424379","ETHUSDT","MARKET","SELL","BOTH","0E-8","4626.76000000","0.01200000","0.01200000","55.52112000","0E-8","FILLED","web_qNthzCaWu94OmfOgP3Ew","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 06:58:02"
"1157365933","2025-09-15 06:59:16","8389765958510002447","ETHUSDT","LIMIT","BUY","BOTH","4631.14000000","4631.14000000","0.01200000","0.01200000","55.57368000","0E-8","FILLED","web_im_aeorzrb13dxyfgv49cb7k4pvj","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 06:59:16"
"1157365933","2025-09-15 08:02:50","8389765958541324493","ETHUSDT","MARKET","SELL","BOTH","0E-8","4545.16000000","0.01200000","0.01200000","54.54192000","0E-8","FILLED","web_3tYqQwl9VM7k2sm5f6iZ","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 08:02:51"
"1157365933","2025-09-15 11:44:57","8389765958658857280","ETHUSDT","LIMIT","BUY","BOTH","4530.95000000","4530.95000000","1.15500000","1.15500000","5233.24725000","0E-8","FILLED","web_im_von984yp7mujv4pdprq47u43x","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 11:44:57"
"1157365933","2025-09-15 12:29:48","8389765958680133037","ETHUSDT","MARKET","SELL","BOTH","0E-8","4511.98000000","1.15500000","1.15500000","5211.33690000","0E-8","FILLED","web_O3ZzFWkeGcB4fyrq2605","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 12:29:48"
"1157365933","2025-09-15 23:31:47","8389765959031021709","ETHUSDT","LIMIT","BUY","BOTH","4523.71000000","4523.17000000","3.12100000","3.12100000","14116.81357000","0E-8","FILLED","ios_sdXK5iOfLgMD7UzW3UHf","GTC","0E-8","0E-8","Contract Price","false","2025-09-15 23:31:47"
"1157365933","2025-09-16 13:43:23","8389765959438682121","ETHUSDT","MARKET","SELL","BOTH","0E-8","4464.00000000","3.12100000","3.12100000","13932.14400000","0E-8","FILLED","ios_st_62UqMnuR9QDf43K","GTC","0E-8","0E-8","Contract Price","false","2025-09-16 13:43:23"
"1157365933","2025-09-16 22:16:16","8389765959681104623","ETHUSDT","LIMIT","SELL","BOTH","4507.63000000","4509.35000000","2.67300000","2.67300000","12053.49255000","0E-8","FILLED","ios_KXIIXYuxozshms7NERDY","GTC","0E-8","0E-8","Contract Price","false","2025-09-16 22:16:16"
"1157365933","2025-09-16 22:49:22","8389765959696754076","ETHUSDT","MARKET","BUY","BOTH","0E-8","4521.98000000","2.67300000","2.67300000","12087.25254000","0E-8","FILLED","ios_st_bkFLV2Ug0LkqCb1","GTC","0E-8","0E-8","Contract Price","false","2025-09-16 22:49:22"
"1157365933","2025-09-16 22:59:48","8389765959701510010","ETHUSDT","LIMIT","SELL","BOTH","4517.97000000","4517.97000000","2.57800000","2.57800000","11647.32666000","0E-8","FILLED","ios_rD5oj5mBz3tj6YeIUcyH","GTC","0E-8","0E-8","Contract Price","false","2025-09-16 23:00:00"
"1157365933","2025-09-17 02:38:58","8389765959802878857","ETHUSDT","MARKET","BUY","BOTH","0E-8","4540.57000000","2.57800000","2.57800000","11705.58946000","0E-8","FILLED","ios_st_92qr7FW3a6ghgR8","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 02:38:58"
"1157365933","2025-09-17 03:01:08","8389765959812567532","ETHUSDT","LIMIT","SELL","BOTH","4524.08000000","4524.11000000","4.85100000","4.85100000","21946.45761000","0E-8","FILLED","ios_I4e3hqzNyxXfzitEtRTD","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 03:01:08"
"1157365933","2025-09-17 03:53:19","8389765959834410273","ETHUSDT","MARKET","BUY","BOTH","0E-8","4493.26000000","4.85100000","4.85100000","21796.80426000","0E-8","FILLED","ios_st_qk8xLdDdfVdQ2Nc","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 03:53:19"
"1157365933","2025-09-17 07:16:37","8389765959921913343","ETHUSDT","LIMIT","SELL","BOTH","4544.25000000","4544.25000000","2.70100000","2.70100000","12274.01925000","0E-8","FILLED","ios_D5gi7l5z6qFaJ0W6g18S","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 07:17:13"
"1157365933","2025-09-17 08:34:33","8389765959951212317","ETHUSDT","MARKET","BUY","BOTH","0E-8","4498.08398001","2.70100000","2.70100000","12149.32483000","0E-8","FILLED","ios_st_pPwBPIeYvzjPGDL","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 08:34:33"
"1157365933","2025-09-17 22:16:43","8389765960406878039","ETHUSDT","LIMIT","SELL","BOTH","4545.37000000",,"5.91600000","0E-8","0E-8","0E-8","CANCELED","ios_WOGbu4GH8WTYuFwCVmgJ","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 22:17:21"
"1157365933","2025-09-17 22:17:26","8389765960407370582","ETHUSDT","LIMIT","SELL","BOTH","4538.60000000","4540.87000000","5.84700000","5.84700000","26550.46689000","0E-8","FILLED","ios_S8u71SlCROVVJqtBFGZD","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 22:17:26"
"1157365933","2025-09-17 22:26:46","8389765960411761769","ETHUSDT","MARKET","BUY","BOTH","0E-8","4560.20666154","5.84700000","5.84700000","26663.52835000","0E-8","FILLED","ios_st_RDeSE4wCfsIdRnM","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 22:26:46"
"1157365933","2025-09-17 23:41:57","8389765960456557239","ETHUSDT","LIMIT","SELL","BOTH","4581.01000000","4581.37000000","5.24800000","5.24800000","24043.02976000","0E-8","FILLED","ios_oz8wLzPAzwNmCDABJjri","GTC","0E-8","0E-8","Contract Price","false","2025-09-17 23:41:57"
"1157365933","2025-09-18 00:07:35","8389765960468179787","ETHUSDT","MARKET","BUY","BOTH","0E-8","4604.15000000","5.24800000","5.24800000","24162.57920000","0E-8","FILLED","ios_st_SvoaDrGXOpbwZhG","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 00:07:35"
"1157365933","2025-09-18 01:47:39","952189352","WLFIUSDT","LIMIT","BUY","BOTH","0.22080000","0.22080000","9630.00000000","9630.00000000","2126.30400000","0E-8","FILLED","ios_geNJUKUU23ASbD5F4CPR","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 02:01:58"
"1157365933","2025-09-18 03:40:05","954456636","WLFIUSDT","MARKET","SELL","BOTH","0E-8","0.22290000","9630.00000000","9630.00000000","2146.52700000","0E-8","FILLED","ios_st_JE327qTDu56m27p","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 03:40:05"
"1157365933","2025-09-18 05:39:21","8389765960616687271","ETHUSDT","LIMIT","BUY","BOTH","4583.69000000","4583.48000000","4.71600000","4.71600000","21615.69168000","0E-8","FILLED","ios_UlR7MwMV2lA7gU9WM8Gj","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 05:39:21"
"1157365933","2025-09-18 06:12:37","8389765960629737652","ETHUSDT","MARKET","SELL","BOTH","0E-8","4567.60000000","4.71600000","4.71600000","21540.80160000","0E-8","FILLED","ios_st_vpKXraRpysnzcY1","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 06:12:37"
"1157365933","2025-09-18 06:24:50","8389765960635682027","ETHUSDT","LIMIT","BUY","BOTH","4563.78000000","4563.78000000","4.31800000","4.31800000","19706.40204000","0E-8","FILLED","ios_Zz183Kln9hux11C7Zh7c","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 06:25:59"
"1157365933","2025-09-18 10:23:14","8389765960725840652","ETHUSDT","MARKET","SELL","BOTH","0E-8","4579.07000000","4.31800000","4.31800000","19772.42426000","0E-8","FILLED","ios_st_Rz8EAM2fDyYvEfr","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 10:23:14"
"1157365933","2025-09-18 23:14:32","8389765961089612347","ETHUSDT","LIMIT","BUY","BOTH","4580.94000000","4580.79000000","4.52300000","4.52300000","20718.91317000","0E-8","FILLED","ios_iAyVfrstbUsdS8mEHCkf","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 23:14:32"
"1157365933","2025-09-18 23:18:20","8389765961091455030","ETHUSDT","MARKET","SELL","BOTH","0E-8","4568.85000000","4.52300000","4.52300000","20664.90855000","0E-8","FILLED","ios_st_N9qrnMgwZFIM4ks","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 23:18:20"
"1157365933","2025-09-18 23:23:59","8389765961094449857","ETHUSDT","LIMIT","BUY","BOTH","4570.75000000",,"4.20700000","0E-8","0E-8","0E-8","CANCELED","ios_VawyMVf61MC6TlXlQri2","GTC","0E-8","0E-8","Contract Price","false","2025-09-18 23:31:48"
"1157365933","2025-09-19 00:33:19","8389765961125232228","ETHUSDT","LIMIT","SELL","BOTH","4598.34000000","4598.34000000","4.18000000","4.18000000","19221.06120000","0E-8","FILLED","ios_XCPRCrD6Jl2ejyxNBKGV","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 00:33:24"
"1157365933","2025-09-19 00:39:29","8389765961128150854","ETHUSDT","MARKET","BUY","BOTH","0E-8","4609.65000000","4.18000000","4.18000000","19268.33700000","0E-8","FILLED","ios_st_Mwsbu95Yzy9ab69","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 00:39:29"
"1157365933","2025-09-19 00:46:36","8389765961132187804","ETHUSDT","LIMIT","SELL","BOTH","4630.00000000",,"5.82900000","0E-8","0E-8","0E-8","CANCELED","ios_sJAKygmcxFtCj78TLr56","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 02:30:21"
"1157365933","2025-09-19 03:12:04","3130117884","NMRUSDT","LIMIT","BUY","BOTH","17.70000000",,"101.80000000","0E-8","0E-8","0E-8","CANCELED","ios_otNBovnugHD5TAzbMYYI","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 03:14:36"
"1157365933","2025-09-19 03:14:52","3130132424","NMRUSDT","LIMIT","BUY","BOTH","17.70000000",,"1018.40000000","0E-8","0E-8","0E-8","CANCELED","ios_IjADSIwQq6tH9mQS3Tj9","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 03:15:02"
"1157365933","2025-09-19 03:15:10","3130134122","NMRUSDT","LIMIT","BUY","BOTH","17.70000000","17.70000000","1018.50000000","1018.50000000","18027.45000000","0E-8","FILLED","ios_UrREvs4PXQHEJzZ2pFH6","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 03:30:25"
"1157365933","2025-09-19 04:08:14","3130465609","NMRUSDT","MARKET","SELL","BOTH","0E-8","17.45567423","1018.50000000","1018.50000000","17778.60420000","0E-8","FILLED","ios_st_7nd6CRTHFeGsS66","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 04:08:14"
"1157365933","2025-09-19 04:33:56","8389765961232308445","ETHUSDT","LIMIT","BUY","BOTH","4544.16000000","4544.16000000","4.23200000","4.23200000","19230.88512000","0E-8","FILLED","ios_z99UkHK3snIlDbFuQRYY","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 04:34:00"
"1157365933","2025-09-19 05:01:31","8389765961243054772","ETHUSDT","MARKET","SELL","BOTH","0E-8","4549.12000000","4.23200000","4.23200000","19251.87584000","0E-8","FILLED","ios_st_Xits8VSA0pWofe8","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 05:01:31"
"1157365933","2025-09-19 05:15:04","3130858683","NMRUSDT","LIMIT","BUY","BOTH","17.58300000","17.58296553","568.60000000","568.60000000","9997.67420000","0E-8","FILLED","ios_8P9j09Eiv5Ute2RHE1eO","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 05:15:05"
"1157365933","2025-09-19 05:27:18","3130907202","NMRUSDT","MARKET","SELL","BOTH","0E-8","17.48551600","568.60000000","568.60000000","9942.26440000","0E-8","FILLED","ios_st_Ti10ctA9qIKfVbV","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 05:27:18"
"1157365933","2025-09-19 09:26:57","8389765961329518259","ETHUSDT","LIMIT","BUY","BOTH","4533.98000000","4533.98000000","3.87800000","3.87800000","17582.77444000","0E-8","FILLED","ios_x4eUaJjGHqGq1Zcgdszk","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 09:27:29"
"1157365933","2025-09-19 11:37:13","8389765961375226564","ETHUSDT","MARKET","SELL","BOTH","0E-8","4509.30000000","3.87800000","3.87800000","17487.06540000","0E-8","FILLED","ios_st_K6gjNG1HdujpZiH","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 11:37:13"
"1157365933","2025-09-19 11:41:17","8389765961376958791","ETHUSDT","LIMIT","BUY","BOTH","4509.00000000","4508.51000000","3.15600000","3.15600000","14228.85756000","0E-8","FILLED","web_usdt_pe1dqzjheeuujs2qmp02m3u","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 11:41:17"
"1157365933","2025-09-19 13:34:07","8389765961416680583","ETHUSDT","MARKET","SELL","BOTH","0E-8","4508.67000000","3.15600000","3.15600000","14229.36252000","0E-8","FILLED","ios_st_FHIYSPrLAgUgHwY","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 13:34:07"
"1157365933","2025-09-19 13:50:14","8389765961425258711","ETHUSDT","MARKET","SELL","SHORT","0E-8","4530.05000000","0.27200000","0.27200000","1232.17360000","0E-8","FILLED","ct-cpy-eGR9buAj-CPY-16NH6-31776","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 13:50:14"
"1157365933","2025-09-19 14:09:38","8389765961434805720","ETHUSDT","MARKET","BUY","SHORT","0E-8","4534.74000000","0.27200000","0.27200000","1233.44928000","0E-8","FILLED","ct-cpy-eGR9buAj-CCP-UghoM-31776","GTC","0E-8","0E-8","Contract Price","false","2025-09-19 14:09:38"
"1157365933","2025-09-20 01:02:22","1132697756","AVAAIUSDT","LIMIT","BUY","BOTH","0.02315000",,"374673.00000000","0E-8","0E-8","0E-8","CANCELED","web_usdt_f3xnzkq6loe1dhr9sc76flf","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 02:24:24"
"1157365933","2025-09-20 08:42:40","1133303373","AVAAIUSDT","LIMIT","BUY","BOTH","0.02379000","0.02379000","210172.00000000","210172.00000000","4999.99188000","0E-8","FILLED","ios_A7IH8T8JcVjsuUt7lryT","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 08:43:05"
"1157365933","2025-09-20 09:03:28","1133316899","AVAAIUSDT","MARKET","SELL","BOTH","0E-8","0.02360143","210172.00000000","210172.00000000","4960.36004000","0E-8","FILLED","ios_st_UqMAnC0nz3SU2ji","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 09:03:28"
"1157365933","2025-09-20 09:56:03","1133363249","AVAAIUSDT","LIMIT","BUY","BOTH","0.02367000","0.02367000","211237.00000000","211237.00000000","4999.97979000","0E-8","FILLED","ios_ZOmAU6NTgS9tUEarGPfl","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 09:56:48"
"1157365933","2025-09-20 11:02:49","1133401614","AVAAIUSDT","MARKET","SELL","BOTH","0E-8","0.02383090","211237.00000000","211237.00000000","5033.96879000","0E-8","FILLED","ios_st_mOFp2Sz0j2NOszO","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 11:02:49"
"1157365933","2025-09-20 12:09:56","75606962662","BNBUSDT","LIMIT","BUY","BOTH","1000.40000000","1000.40000000","17.80000000","17.80000000","17807.12000000","0E-8","FILLED","web_usdt_qcin68kkvqeujh00nrmjq1g","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 12:10:35"
"1157365933","2025-09-20 14:02:11","751300991","MUSDT","LIMIT","SELL","BOTH","2.38500000","2.38500000","1954.00000000","1954.00000000","4660.29000000","0E-8","FILLED","web_usdt_cu5tvuusd9qe7fwqg345rle","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 14:02:26"
"1157365933","2025-09-20 14:20:27","751647633","MUSDT","MARKET","BUY","BOTH","0E-8","2.48150614","1954.00000000","1954.00000000","4848.86300000","0E-8","FILLED","ios_st_l1XnsTsRGUbVeLM","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 14:20:27"
"1157365933","2025-09-20 14:26:56","751885468","MUSDT","LIMIT","SELL","BOTH","2.51400000","2.51400000","2663.00000000","2663.00000000","6694.78200000","0E-8","FILLED","web_usdt_tn9soylj31hdt7xoju1gcfb","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 14:26:57"
"1157365933","2025-09-20 14:31:29","75610957541","BNBUSDT","MARKET","SELL","BOTH","0E-8","1003.23973034","17.80000000","17.80000000","17857.66720000","0E-8","FILLED","ios_st_RU5Xsa1UDN51Myt","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 14:31:29"
"1157365933","2025-09-20 14:40:14","752227228","MUSDT","MARKET","BUY","BOTH","0E-8","2.60444788","2663.00000000","2663.00000000","6935.64470000","0E-8","FILLED","ios_st_iUVKbLzqIicpzNI","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 14:40:14"
"1157365933","2025-09-20 15:00:07","2195217972","MYXUSDT","LIMIT","SELL","BOTH","11.38200000","11.38394253","87.00000000","87.00000000","990.40300000","0E-8","FILLED","web_usdt_dztaw8stvthdm45q5y4o60i","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 15:00:07"
"1157365933","2025-09-20 15:02:44","2195245091","MYXUSDT","MARKET","BUY","BOTH","0E-8","11.44806897","87.00000000","87.00000000","995.98200000","0E-8","FILLED","ios_st_3LUJ4rc8iJvXJf4","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 15:02:44"
"1157365933","2025-09-20 15:02:45","2195245479","MYXUSDT","LIMIT","SELL","BOTH","11.44800000","11.44800000","87.00000000","87.00000000","995.97600000","0E-8","FILLED","web_usdt_uxykv696sirlg69wg0c54xo","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 15:02:47"
"1157365933","2025-09-20 15:07:37","2195290864","MYXUSDT","MARKET","BUY","BOTH","0E-8","11.36689655","87.00000000","87.00000000","988.92000000","0E-8","FILLED","ios_st_b3x75SgtGUepj2p","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 15:07:37"
"1157365933","2025-09-20 16:24:04","38683766198","LTCUSDT","LIMIT","BUY","BOTH","114.28000000","114.28000000","349.59400000","349.59400000","39951.60232000","0E-8","FILLED","web_usdt_owp2uepxpurgqa7be1gymdg","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 16:24:40"
"1157365933","2025-09-20 17:13:28","38684174465","LTCUSDT","MARKET","SELL","BOTH","0E-8","114.27557824","349.59400000","349.59400000","39950.05650000","0E-8","FILLED","ios_st_qeOPN1nIWyEv0Bz","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 17:13:28"
"1157365933","2025-09-20 23:07:54","3151407708","HIFIUSDT","LIMIT","BUY","BOTH","0.13559000","0.13558747","95708.00000000","95708.00000000","12976.80543000","0E-8","FILLED","web_usdt_up2u5imhk9m8cbvs7o5v1kk","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 23:07:55"
"1157365933","2025-09-20 23:41:08","3151613102","HIFIUSDT","MARKET","SELL","BOTH","0E-8","0.13402001","95708.00000000","95708.00000000","12826.78732000","0E-8","FILLED","ios_st_eShSKKCUO5R5mfH","GTC","0E-8","0E-8","Contract Price","false","2025-09-20 23:41:08"
"1157365933","2025-09-21 01:32:22","145109414526","SOLUSDT","LIMIT","BUY","BOTH","239.76000000",,"143.69000000","0E-8","0E-8","0E-8","CANCELED","web_usdt_bu94q1xbq3ec2k06for1qt2","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 01:45:57"
"1157365933","2025-09-21 01:46:02","618161445","DUSDT","MARKET","BUY","BOTH","0E-8","0.03560111","210700.00000000","210700.00000000","7501.15351000","0E-8","FILLED","web_valWioUoQ1swElQqgjuI","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 01:46:02"
"1157365933","2025-09-21 03:15:40","145128775333","SOLUSDT","MARKET","BUY","BOTH","0E-8","240.52000000","87.79000000","87.79000000","21115.25080000","0E-8","FILLED","web_kvOMsqYUVLquaOuD4CuG","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 03:15:40"
"1157365933","2025-09-21 03:51:57","618236822","DUSDT","MARKET","SELL","BOTH","0E-8","0.03584257","210700.00000000","210700.00000000","7552.02960000","0E-8","FILLED","ios_st_j2JwJIT4fGvuQ7s","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 03:51:57"
"1157365933","2025-09-21 03:59:17","145137226757","SOLUSDT","MARKET","SELL","BOTH","0E-8","241.45000000","87.79000000","87.79000000","21196.89550000","0E-8","FILLED","ios_st_LwUOAgEZ51tYlNU","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 03:59:17"
"1157365933","2025-09-21 04:32:11","75648981961","BNBUSDT","LIMIT","BUY","BOTH","1065.37000000","1065.34000000","23.51000000","23.51000000","25046.14340000","0E-8","FILLED","ios_Yz9mwajKR29gp7WWPm0J","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 04:32:11"
"1157365933","2025-09-21 06:27:21","75653144122","BNBUSDT","MARKET","SELL","BOTH","0E-8","1076.36679711","23.51000000","23.51000000","25305.38340000","0E-8","FILLED","ios_st_jtrrVChlQ0A0PjQ","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 06:27:21"
"1157365933","2025-09-21 10:37:26","38694143456","LTCUSDT","LIMIT","BUY","BOTH","115.63000000","115.63000000","384.93800000","384.93800000","44510.38094000","0E-8","FILLED","ios_usdt_zAXU4TSVpVWpzozgOYcE","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 10:38:16"
"1157365933","2025-09-21 10:39:08","38694157551","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"384.93800000","0E-8","0E-8","115.30000000","CANCELED","ios_5gyozMBVJAtlPgrv18dw","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 10:47:41"
"1157365933","2025-09-21 10:41:33","38694187554","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"384.93800000","0E-8","0E-8","116.00000000","CANCELED","ios_km88Bi9IGVZVJIvkvTsu","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 10:50:52"
"1157365933","2025-09-21 10:48:11","38694266886","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"384.93800000","0E-8","0E-8","115.10000000","CANCELED","ios_EqT6vU0HGQkl8tLoNycK","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 10:49:52"
"1157365933","2025-09-21 10:50:39","38694315160","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","115.00000000","CANCELED","web_qiSiGex5ribO4GgEHfnM","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 10:52:43"
"1157365933","2025-09-21 10:50:39","38694315159","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","117.00000000","EXPIRED","web_uVvJ7E7T9gmtViuACHFZ","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 18:41:48"
"1157365933","2025-09-21 10:52:43","38694339841","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.50000000","CANCELED","web_ZO36qaltmbPoQZlV3Liu","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 11:01:08"
"1157365933","2025-09-21 11:01:08","38694432834","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.20000000","CANCELED","web_shohALOv4lySQ3nVaTXm","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 11:16:04"
"1157365933","2025-09-21 11:16:04","38694599660","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.50000000","CANCELED","web_p101cDr0KL9D0K64em64","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 11:17:41"
"1157365933","2025-09-21 11:17:41","38694612919","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.30000000","CANCELED","web_LxmWdVHhsSBjgzq8o9C7","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 11:22:52"
"1157365933","2025-09-21 11:22:52","38694655785","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.38000000","CANCELED","web_ZhMImfcROgs8a2d7LJhk","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 12:16:48"
"1157365933","2025-09-21 12:16:48","38695163393","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.76000000","CANCELED","web_gfGwL462jVRjzNKVPGfu","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 12:39:03"
"1157365933","2025-09-21 12:39:04","38695389882","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.60000000","CANCELED","web_eSqcf4BWIpWQVH2EvMq9","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 12:42:05"
"1157365933","2025-09-21 12:42:05","38695424337","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.50000000","CANCELED","web_gzfw3Q880QFSJqcOvGW1","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 12:46:06"
"1157365933","2025-09-21 12:46:06","38695458585","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.36000000","CANCELED","web_jvXQDMQSl0xZ4AWpzcQp","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 14:37:51"
"1157365933","2025-09-21 14:37:51","38696498648","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","114.35000000","CANCELED","web_mUHeP220auTNoQGEVayB","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 18:33:26"
"1157365933","2025-09-21 18:34:07","38699155659","LTCUSDT","MARKET","SELL","BOTH","0E-8","115.38843505","384.93800000","384.93800000","44417.39341000","115.40000000","FILLED","ios_h21kXRg7h4o9qNh7rVWH","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 18:41:48"
"1157365933","2025-09-21 19:19:33","38699562212","LTCUSDT","LIMIT","BUY","BOTH","114.97000000","114.96430790","354.37700000","354.37700000","40740.70654000","0E-8","FILLED","ios_usdt_SaFypkFv4eejB5tcBx9y","GTC","0E-8","0E-8","Contract Price","false","2025-09-21 19:19:33"
"1157365933","2025-09-21 19:20:30","38699570394","LTCUSDT","MARKET","SELL","BOTH","0E-8","114.69800805","354.37700000","354.37700000","40646.33600000","114.70000000","FILLED","ios_ooSmKfFfH2G8nGESFeVR","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 21:28:41"
"1157365933","2025-09-21 19:21:39","38699579365","LTCUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"354.37700000","0E-8","0E-8","116.00000000","CANCELED","ios_TJSzqrtABqwBUg3U4Jf6","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-21 19:25:32"
